collaboration_id,platform_id,metric_date,impressions,clicks,likes,shares,comments
76,3,2024-05-20,439407,18153,26516,4732,2271
76,3,2024-05-03,17477,12331,11546,853,1745
76,3,2024-10-28,4622,6843,38336,1472,771
76,1,2024-04-02,392078,13590,37296,4507,61
76,1,2024-02-19,467369,8770,12113,3261,1105
76,1,2024-09-12,435043,2587,3998,3464,2242
77,6,2024-02-06,236732,15272,49802,163,889
77,6,2024-02-12,210247,6407,29236,327,1407
77,6,2024-12-18,6151,1128,19114,4783,817
77,2,2024-04-04,217171,15085,12058,2084,1150
77,2,2024-07-12,303314,7385,7444,3614,659
77,2,2024-10-17,146586,14585,28422,1984,2279
77,2,2024-01-06,283579,7334,36915,271,1633
78,5,2024-05-13,32411,5170,22954,4510,1336
78,5,2024-02-26,366914,19829,14381,4958,926
78,5,2024-03-08,242730,5227,49713,4045,743
78,5,2024-10-06,452005,2901,10520,4695,487
78,5,2024-07-21,117001,11455,42773,396,1227
79,2,2024-08-07,31694,4160,28239,3443,1858
79,2,2024-07-22,339128,10900,11278,3721,685
79,2,2024-10-12,338414,10002,23354,1687,2413
79,2,2024-09-10,139318,19264,24516,196,1859
79,2,2024-01-05,265614,17945,28528,2473,16
79,2,2024-04-02,23880,17929,700,851,2319
80,1,2024-10-31,24857,5486,12230,641,1526
80,1,2024-06-03,462983,7855,40642,271,1149
80,1,2024-05-14,284776,18807,2297,4795,927
80,1,2024-04-01,471705,5190,22869,1581,1017
81,4,2024-03-29,3939,5547,16065,2933,280
81,4,2024-01-22,81221,12313,42757,2719,1414
81,4,2024-02-02,60018,7463,22157,2328,1350
81,4,2024-12-18,471028,1144,14843,3321,2384
81,2,2024-10-10,424405,18408,18697,1710,2560
81,2,2024-04-10,396365,8097,12661,1333,1211
81,2,2024-05-08,207129,5398,38833,3500,546
81,2,2024-01-07,426140,17659,1776,2846,2316
81,2,2024-10-06,338723,7602,8054,1039,1108
81,2,2024-05-23,47930,5348,38026,476,1824
81,2,2024-06-25,394427,19659,25773,2569,2510
82,3,2024-11-10,70700,1899,7756,1173,999
82,3,2024-09-12,210995,6540,4961,3946,1888
82,3,2024-06-09,308780,12229,18239,1316,273
82,3,2024-01-11,201790,6022,39043,2202,2630
82,3,2024-02-21,297434,6706,29399,2805,2553
82,3,2024-02-25,307710,4389,11879,3245,1833
82,3,2024-02-14,369069,7556,6575,3950,1530
82,2,2024-07-24,67665,13928,17991,3883,1309
82,2,2024-03-19,350608,16718,41288,3270,1036
82,2,2024-07-17,54441,4698,45985,213,2547
82,2,2024-08-08,63658,14748,15009,221,23
83,4,2024-10-30,83515,17516,17631,2588,567
83,4,2024-05-19,32525,6310,10923,872,262
83,4,2024-07-02,362826,7595,21779,2910,45
83,4,2024-06-14,49828,8927,13784,1148,416
83,4,2024-10-28,335964,3492,19658,1952,2733
83,4,2024-01-31,271779,14520,31822,4848,1893
83,4,2024-11-28,73720,8600,30578,4964,524
84,2,2024-12-20,389127,8285,8634,1261,387
84,2,2024-09-14,286371,7791,46442,2088,2578
84,2,2024-12-13,168972,17734,7203,4844,743
84,2,2024-01-07,159102,17834,31690,4040,174
84,2,2024-08-12,258821,12574,37685,1629,860
84,3,2024-03-28,309259,19368,36611,3527,1456
84,3,2024-02-19,188178,1923,10904,2792,1918
84,3,2024-10-06,349420,9547,28426,2257,239
84,3,2024-09-26,175372,16547,23575,4324,2177
85,2,2024-10-04,90570,10556,45870,3586,2915
85,2,2024-09-02,71266,13305,11295,152,2085
85,2,2024-05-18,209113,15852,8243,4793,694
85,2,2024-07-07,160483,7151,41818,2617,1533
85,6,2024-10-26,205910,5580,36431,1307,712
85,6,2024-04-04,456408,11530,595,875,2189
85,6,2024-04-05,185399,13345,11040,2461,1836
86,5,2024-10-09,216081,6233,38629,2068,743
86,5,2024-11-27,7164,3020,11140,1336,1011
86,5,2024-05-22,46212,9469,37367,4702,721
86,5,2024-11-03,6500,490,39711,3425,1620
86,4,2024-12-21,232960,1352,8836,3362,1637
86,4,2024-01-02,138008,11279,3478,4762,1484
86,4,2024-08-10,102319,6115,4404,3914,1172
86,4,2024-11-30,21124,664,47030,1902,2522
87,4,2024-01-26,387070,2815,37708,1804,1011
87,4,2024-07-09,400539,6629,35337,1460,555
87,4,2024-03-25,156674,15243,6167,716,2429
87,2,2024-07-14,447286,239,45566,388,1724
87,2,2024-01-12,489012,17380,9438,3784,1995
87,2,2024-12-05,20041,10547,26242,2306,1644
87,2,2024-02-29,484663,13746,3627,3888,1790
88,6,2024-07-19,148024,7206,46476,4311,2926
88,6,2024-07-01,5912,532,37545,2672,939
88,6,2024-08-27,91445,6599,17814,3475,374
88,6,2024-08-18,433647,13996,43220,1206,918
88,1,2024-04-15,455239,6545,26923,944,55
88,1,2024-11-26,491682,8536,18584,768,1787
88,1,2024-06-04,72441,6605,46915,817,1598
89,1,2024-05-21,472321,9477,7652,1615,1888
89,1,2024-04-02,243728,15446,43184,3186,2148
89,1,2024-07-06,250380,13819,49316,264,1733
89,1,2024-12-23,109776,8275,39640,2399,742
89,1,2024-11-19,24094,9141,28116,574,1943
89,6,2024-06-23,52974,16814,36106,3620,85
89,6,2024-02-15,438748,16250,40644,4630,778
89,6,2024-03-31,157670,6038,2728,1386,1180
89,6,2024-10-16,115420,14641,20192,2189,1099
89,6,2024-02-13,403458,16309,11054,1799,1105
90,6,2024-08-07,409919,11035,12899,4109,1597
90,6,2024-10-21,134470,14750,37403,93,682
90,6,2024-07-04,458804,9664,35161,3033,928
90,6,2024-07-15,441985,4533,27425,4587,2330
90,6,2024-01-26,147758,15372,11364,1625,2117
90,4,2024-12-27,140076,2121,42814,104,18
90,4,2024-11-01,178183,7492,32854,2767,2568
90,4,2024-06-11,253054,8829,11458,753,1605
90,4,2024-05-25,123422,10577,38694,4948,70
90,4,2024-01-21,305400,7271,31287,4376,323
90,4,2024-05-19,352801,14053,3300,2501,2006
91,2,2024-02-18,154430,7328,29888,4143,2145
91,2,2024-05-15,145102,7005,29982,424,1627
91,2,2024-07-13,43677,17817,49342,3702,2674
91,2,2024-07-01,461071,13669,16833,3397,1919
91,2,2024-03-12,356720,12754,49510,1920,1660
91,2,2024-10-15,485265,2250,24130,2437,2847
91,6,2024-09-22,195937,17008,48955,4993,2344
91,6,2024-01-19,492482,2009,9804,3714,1952
91,6,2024-12-24,88023,18952,7238,95,2122
92,2,2024-06-20,22000,14940,42616,4609,1582
92,2,2024-01-12,152572,7789,23841,3379,1759
92,2,2024-01-20,177426,1246,14965,2036,1824
92,2,2024-05-19,480143,13970,38836,4176,1011
92,2,2024-04-22,14681,13037,31686,3609,2732
92,4,2024-01-12,429065,13306,30897,990,2249
92,4,2024-03-11,96463,6059,27596,3366,1952
92,4,2024-10-23,337288,9264,5356,137,2101
92,4,2024-08-22,266882,16665,28269,2700,898
93,1,2024-06-17,355051,19638,3089,3177,1933
93,1,2024-04-16,300728,13639,13422,2500,2789
93,1,2024-03-29,365601,16926,45485,4131,1977
93,1,2024-07-26,13119,10369,41821,2648,94
93,1,2024-12-13,334366,9968,37451,1135,574
93,1,2024-03-06,364601,14972,3875,2154,2658
93,1,2024-10-20,222057,2597,35751,3293,2801
93,3,2024-01-16,213955,12854,13526,1535,255
93,3,2024-02-06,211378,5386,37901,126,1948
93,3,2024-04-10,495168,19062,38129,1457,2089
93,3,2024-11-14,42491,18617,35190,1313,2014
93,3,2024-03-06,295072,5093,27468,2649,840
93,3,2024-05-04,243586,3013,30015,54,2191
94,3,2024-06-06,320706,8648,11277,3324,2410
94,3,2024-05-30,83198,1039,13546,4849,2198
94,3,2024-12-19,349082,7731,5738,1949,1343
94,3,2024-05-28,188610,18582,40039,3433,1846
94,3,2024-01-19,199929,19671,11802,525,2531
95,6,2024-10-02,230761,6271,160,3018,1063
95,6,2024-11-07,278635,5371,17826,1905,2304
95,6,2024-09-21,389783,9157,43197,2014,227
95,6,2024-12-26,77412,2518,30563,4418,462
95,6,2024-08-04,247689,16499,395,3170,2601
95,5,2024-11-24,142623,7317,44450,938,1412
95,5,2024-11-27,277168,19052,49549,429,426
95,5,2024-07-15,341544,8327,38101,1167,2683
95,5,2024-09-21,49339,10816,126,1641,1843
95,5,2024-01-28,60498,15646,3595,4912,644
95,5,2024-08-04,331226,9826,2817,3660,201
96,5,2024-01-16,269552,17725,2090,4245,2628
96,5,2024-02-04,238663,5271,26382,1235,2170
96,5,2024-03-27,315407,13636,36092,1429,2672
96,5,2024-06-03,437191,9852,34539,2677,128
96,1,2024-08-22,77730,16969,33298,4751,1393
96,1,2024-10-17,96890,15350,41405,2262,368
96,1,2024-02-10,220149,17739,173,3470,2431
97,5,2024-11-03,464263,12661,7250,1409,1939
97,5,2024-07-27,205975,4389,1049,4571,140
97,5,2024-09-30,70476,598,15765,988,1873
98,3,2024-11-21,397600,5791,27638,1599,2759
98,3,2024-05-16,147620,8875,14339,2676,2441
98,3,2024-07-16,330913,6075,42099,2078,1373
98,6,2024-12-14,431108,15927,414,670,736
98,6,2024-01-07,386263,9724,43409,1173,1226
98,6,2024-03-26,345287,12303,14116,3345,2448
98,6,2024-01-13,307505,2999,10267,1830,1883
98,6,2024-07-09,130861,343,11999,4521,1095
98,6,2024-10-23,237136,13323,46181,486,1028
98,6,2024-11-14,198011,14758,80,1085,1207
99,3,2024-07-11,167352,4406,45230,2530,177
99,3,2024-06-30,186548,7334,45800,3485,1052
99,3,2024-09-15,395760,2643,45899,4369,1805
99,3,2024-07-10,408859,9172,44572,138,1000
100,1,2024-12-25,143094,16762,35864,1208,491
100,1,2024-06-30,458873,18726,29637,4087,1023
100,1,2024-09-24,194192,9108,46711,3282,1688
100,1,2024-03-21,104091,4217,15157,3510,162
100,1,2024-07-18,211909,15241,39634,4338,1675
100,1,2024-05-30,307369,2464,8506,3059,2386
100,6,2024-10-17,428631,15929,43714,1431,557
100,6,2024-01-27,499263,8457,12219,4959,2153
100,6,2024-07-19,97241,5482,26947,4622,2544
100,6,2024-03-09,6308,12627,27355,3266,302
100,6,2024-08-24,497854,18701,38264,3348,729
101,3,2024-06-25,198133,19383,39405,1269,2413
101,3,2024-11-05,415277,18012,16279,1769,1318
101,3,2024-10-12,385748,15695,26232,4559,2113
101,3,2024-08-28,372805,16284,29582,1539,1529
101,4,2024-01-07,158367,4028,16221,2092,2156
101,4,2024-03-30,26114,17196,16510,4985,1016
101,4,2024-02-20,172136,6608,39556,4329,781
101,4,2024-11-05,44874,5121,8291,3301,45
101,4,2024-01-20,2816,2229,19008,2442,208
101,4,2024-12-05,345599,15333,26172,1207,2531
102,2,2024-06-05,389097,7482,2242,2333,2999
102,2,2024-10-16,37576,7184,19724,973,73
102,2,2024-04-16,271339,18888,32516,2637,628
103,6,2024-08-28,69913,1136,38790,4429,1785
103,6,2024-11-26,172060,12624,19502,1313,2737
103,6,2024-12-25,71505,9777,774,2704,2548
103,6,2025-01-01,340744,5008,3674,4253,753
103,6,2024-05-03,177097,7656,2060,4676,1989
103,6,2024-08-11,224951,19993,6734,2143,2293
103,6,2024-11-19,210571,4149,37279,4471,144
103,2,2024-07-24,280442,4365,312,702,1945
103,2,2024-12-04,191600,8111,41183,27,1842
103,2,2024-11-13,214667,13453,6616,4315,1768
103,2,2024-10-22,175195,15788,10052,2383,32
103,2,2024-06-11,130475,10121,32191,2115,498
104,6,2024-06-11,118747,2427,43064,1595,1979
104,6,2024-12-05,324862,10396,26552,799,57
104,6,2024-01-29,260652,16112,32527,1614,2636
104,6,2024-03-30,38916,16313,22942,513,929
104,4,2024-02-14,397684,18911,49955,1474,189
104,4,2024-03-17,364885,10978,40794,4787,2452
104,4,2024-02-08,310242,6547,33822,3972,797
104,4,2024-04-20,241474,1371,12473,2448,758
104,4,2024-06-03,447080,10224,18056,3679,1178
104,4,2024-10-13,319756,52,17785,4046,1771
105,5,2024-08-15,393607,17565,27291,1059,928
105,5,2024-06-11,34939,218,45369,3858,1698
105,5,2024-06-15,40459,19982,4702,3865,2584
105,3,2024-12-18,292718,11757,5916,3964,2852
105,3,2024-05-03,345172,5504,35302,4863,1426
105,3,2024-02-12,141001,11573,25164,1582,1052
106,6,2024-11-05,427240,2454,36621,2905,2089
106,6,2024-01-02,181019,11398,35721,652,2990
106,6,2024-02-20,168775,14857,17106,2227,2947
106,2,2024-07-19,351288,12034,16340,4938,2734
106,2,2024-03-01,483802,13103,3103,4034,1941
106,2,2024-01-04,27017,9390,771,4820,1011
106,2,2024-01-10,376322,10256,20931,2558,485
106,2,2024-10-07,145356,652,49912,2041,2479
106,2,2025-01-04,286725,4952,11709,672,2215
106,2,2024-01-19,357525,6898,38602,3139,1617
107,3,2024-01-21,125567,16884,24392,4461,2276
107,3,2024-07-24,359371,9182,41209,177,2708
107,3,2024-08-17,280563,17760,845,1246,1609
107,3,2024-06-16,83048,19975,45761,2773,375
108,6,2024-05-24,363333,14380,46514,4922,851
108,6,2024-04-15,379232,7807,22479,3425,546
108,6,2024-04-14,29594,6271,39672,3842,1233
108,6,2024-05-17,446147,727,33003,4160,223
108,6,2024-08-13,256028,1444,33164,4962,2292
108,6,2024-09-09,22813,19598,11052,341,2788
109,2,2024-11-02,367130,3086,35475,2316,915
109,2,2024-02-11,48669,6593,44643,1194,1601
109,2,2024-07-14,53065,3203,22003,4405,1134
110,5,2024-06-22,294561,1591,22502,1340,1640
110,5,2024-05-04,98264,3959,7333,4871,2692
110,5,2024-07-27,17459,9725,29837,1306,606
110,5,2024-01-13,164884,7451,39392,3858,2782
110,5,2024-01-08,250086,15693,17897,2981,2917
110,5,2024-05-27,155828,15786,47635,469,2183
110,5,2024-12-19,468014,4558,42010,1616,332
110,4,2024-02-02,152163,12842,48913,606,2534
110,4,2024-10-21,178211,8041,37816,2235,1730
110,4,2024-09-07,421978,12747,26780,1088,1673
110,4,2024-04-05,130626,10755,46109,4725,1544
110,4,2024-01-06,190974,7655,921,1134,1579
110,4,2024-02-12,388401,17568,19769,139,536
111,3,2024-09-05,426722,18253,29417,53,890
111,3,2024-07-18,271523,13199,3203,2713,217
111,3,2024-07-22,124496,1410,25997,3247,982
111,3,2024-08-13,435257,324,24341,365,534
111,3,2024-10-02,465595,2924,42430,3518,1094
112,4,2024-11-15,286246,19309,7939,94,891
112,4,2024-10-28,23464,19460,7780,1355,245
112,4,2024-05-03,335569,994,9412,2993,559
113,5,2024-11-07,138016,11157,10389,1643,1889
113,5,2024-07-09,298517,15368,45650,4899,1506
113,5,2024-04-30,450060,3723,37678,1534,1612
114,1,2024-01-26,327278,17529,28235,357,549
114,1,2024-08-26,183380,16204,19381,2640,1060
114,1,2024-05-21,330887,19400,9012,364,1311
114,5,2024-10-12,317681,9274,45478,2342,1354
114,5,2024-04-26,269876,3017,8179,4571,71
114,5,2024-11-20,294656,4007,47108,4494,2443
114,5,2024-07-21,182879,11531,34724,1736,1165
114,5,2024-05-28,400054,10869,26122,3332,647
115,4,2024-11-01,416890,12206,9821,1015,2025
115,4,2024-11-12,260044,1764,20667,3342,1561
115,4,2024-01-09,123568,13432,6750,3445,576
115,4,2024-06-10,284538,13912,2027,3672,47
115,5,2024-08-17,453323,5104,49691,3458,1668
115,5,2024-01-10,69224,6496,23185,520,1504
115,5,2024-09-17,191952,940,4683,3072,820
115,5,2024-12-17,2790,2273,28945,1892,2787
115,5,2024-11-25,499164,3004,27762,4076,389
116,1,2024-08-04,28795,11415,34538,3609,2348
116,1,2024-02-02,196279,4275,11776,2099,1242
116,1,2024-02-10,110175,8087,38744,2678,1264
116,1,2024-08-17,297859,8744,3740,3080,1087
116,1,2024-07-10,112589,3230,44595,2625,2849
116,4,2024-10-25,29028,10513,47391,3775,509
116,4,2024-10-21,489962,2669,49737,4303,2615
116,4,2024-10-23,279168,13087,28520,2465,2947
116,4,2024-07-29,304973,7088,28189,2709,1595
116,4,2024-03-08,290813,7752,12796,2645,2927
116,4,2024-11-11,259968,8695,41134,4588,1889
117,2,2024-10-07,4125,12313,45031,3844,206
117,2,2024-04-06,127842,15721,31097,731,2225
117,2,2024-05-17,128615,245,42129,826,2313
117,2,2024-04-08,86453,886,39579,2953,1776
117,2,2024-09-11,127322,7161,12459,1181,2832
117,2,2025-01-01,317014,15747,13969,1096,866
117,3,2024-07-26,152069,8539,2646,1529,2301
117,3,2024-03-10,169404,7916,10769,3239,1889
117,3,2024-07-13,324149,19505,42808,1535,1062
117,3,2024-03-28,230817,15562,15546,1311,921
117,3,2024-10-04,455302,11130,42740,1157,196
117,3,2024-03-15,125437,6025,1451,4717,389
117,3,2024-05-14,361598,54,4306,3472,2531
118,3,2024-04-26,399559,5790,33863,2289,1206
118,3,2024-03-12,111868,9779,32446,583,2481
118,3,2024-10-31,275893,4943,39882,79,2760
118,3,2024-09-07,174248,10571,5541,2694,1105
119,4,2024-03-05,470628,12796,3803,3630,1330
119,4,2024-08-12,298502,2325,13251,4519,910
119,4,2024-03-06,15942,173,46994,3227,1169
119,4,2024-05-08,112406,5120,12108,3548,2566
119,4,2024-03-22,479495,4253,32323,3686,1919
120,2,2024-04-21,107324,2521,27172,4152,2871
120,2,2024-01-19,209389,13216,19608,3921,120
120,2,2024-08-16,2308,6843,36632,2966,219
120,2,2024-05-04,198917,1182,21988,2570,699
120,2,2024-11-19,264438,10019,8895,2361,352
120,2,2024-01-25,336208,15546,46433,2442,2986
121,3,2024-03-08,471209,16304,17741,156,2771
121,3,2024-11-28,455866,14282,31044,3010,2078
121,3,2024-03-28,224909,14908,27571,1133,1525
122,5,2024-01-02,441875,14130,10509,117,168
122,5,2024-05-06,370955,13315,12541,4169,2718
122,5,2024-07-03,333052,13273,17224,3377,2990
122,5,2024-02-09,148729,18848,29378,2194,1295
122,5,2024-11-04,255147,19258,13718,860,2146
122,5,2024-04-26,308296,18751,44554,3973,2357
122,5,2024-10-10,371731,9152,39230,638,1060
122,4,2024-12-27,265834,14050,2283,4832,2545
122,4,2024-06-11,427201,10325,961,2315,2451
122,4,2024-06-03,113996,4229,8666,1827,2423
122,4,2024-05-15,468787,12534,6677,1076,418
122,4,2024-03-26,377253,18008,38415,4376,2671
122,4,2024-02-14,346809,3468,21627,2366,2308
123,3,2024-04-26,132346,583,297,604,752
123,3,2024-12-17,236655,14367,48612,1343,568
123,3,2024-04-10,428644,19434,34833,2496,2043
123,3,2024-06-05,91005,5345,22378,3262,2934
123,3,2024-08-28,391893,16565,45648,4032,268
124,4,2024-09-13,276461,4681,8468,1684,1849
124,4,2024-09-27,337596,17942,42558,3962,241
124,4,2024-06-19,345095,17962,19043,557,1593
124,4,2024-04-16,366404,8419,37748,3036,1646
124,4,2024-06-10,245624,18890,39316,4399,1115
124,4,2024-07-25,13345,10685,33801,3514,2817
124,3,2024-11-15,141711,18641,25380,1584,2783
124,3,2024-10-05,127085,171,40721,3648,636
124,3,2024-04-15,207578,3960,3352,4453,248
124,3,2024-10-23,461903,4660,27370,690,1578
124,3,2024-07-28,69920,292,6515,3434,1326
124,3,2024-07-06,472814,10491,48032,3688,2808
125,6,2024-07-27,499141,9152,21692,4094,2730
125,6,2024-09-25,497012,13111,21163,2690,1473
125,6,2024-09-11,185083,3322,11311,2092,1931
125,6,2024-08-11,144468,237,478,433,1587
125,6,2024-09-29,234547,11111,34175,3404,2179
125,6,2024-03-13,153157,1933,23453,589,1703
125,6,2024-07-20,185521,8417,21335,877,635
126,5,2024-05-11,452213,9963,17070,567,2103
126,5,2024-10-29,321166,15526,19435,45,593
126,5,2024-04-15,106191,17393,26672,4382,1749
126,5,2024-01-12,269228,7697,20888,3854,176
127,3,2024-08-19,10922,8083,26782,1594,191
127,3,2024-11-15,156894,8824,10114,1743,2104
127,3,2024-11-27,216093,2041,11391,375,2846
128,6,2024-01-25,283907,17570,14666,254,2498
128,6,2024-05-23,391989,2316,13962,2209,2741
128,6,2024-10-25,6852,19182,28424,547,2492
128,6,2024-09-03,313173,15935,37769,3994,557
129,5,2024-07-04,204574,8907,34543,112,1228
129,5,2024-06-12,479894,1434,30441,1681,1454
129,5,2024-07-14,394655,16176,19635,4178,63
129,5,2024-10-23,169251,16377,41987,1829,2352
130,2,2024-12-12,10376,11085,38334,4498,189
130,2,2024-03-13,345408,14212,101,1386,2942
130,2,2024-11-13,132083,8906,9672,367,960
130,2,2024-02-19,185979,17431,39382,1151,1365
130,2,2024-09-27,147492,625,30743,1571,1283
130,4,2024-01-21,119700,3207,36960,3609,2728
130,4,2024-08-24,247526,9411,34933,3583,1890
130,4,2024-07-06,320138,12020,7480,2534,278
130,4,2024-09-22,472020,13988,48383,2194,2817
131,6,2024-03-22,106126,171,32854,4281,2970
131,6,2024-03-08,440429,19919,21001,4264,1628
131,6,2024-12-24,270142,9108,6978,4678,1726
131,6,2024-03-25,128789,7251,11060,3522,132
131,6,2024-11-29,189555,18027,24720,2298,683
131,6,2024-08-28,220695,15797,19201,4234,864
131,6,2024-02-26,445781,14581,12643,25,1577
131,1,2024-04-03,442697,19394,14030,713,1526
131,1,2024-02-18,426202,17404,5949,3844,2220
131,1,2024-09-15,78923,9713,9642,3130,1486
131,1,2024-06-26,295740,10287,27182,4500,2436
131,1,2024-01-16,489956,13825,10041,1934,551
131,1,2024-08-28,380573,4782,14452,3886,492
132,3,2024-11-15,264000,19031,1797,1246,706
132,3,2024-04-27,247715,18832,3740,299,2906
132,3,2024-08-09,166362,8986,46853,4446,2576
132,3,2024-11-25,235392,1872,44011,4528,1154
132,3,2024-08-30,234661,19085,21195,2130,294
132,3,2024-11-22,415244,14637,27602,4071,1290
132,2,2024-04-13,311585,17247,5102,4466,2220
132,2,2024-11-16,359894,1353,29680,1726,1900
132,2,2024-09-22,35264,11608,38249,535,1317
132,2,2024-09-12,316398,1953,36587,4764,1244
132,2,2024-07-12,267849,19990,49975,3204,691
133,3,2024-10-08,110651,16615,17303,4514,2101
133,3,2024-08-15,215995,6779,34444,192,642
133,3,2024-01-11,359767,15745,26152,654,623
133,3,2024-05-04,311758,13129,44676,896,743
133,3,2024-03-03,491052,19796,1855,2738,366
133,3,2024-10-12,461083,17968,6568,1272,2327
134,1,2024-09-24,337918,12730,42999,810,2097
134,1,2024-03-10,428046,920,42553,4006,33
134,1,2024-07-26,203936,19579,2431,975,197
134,1,2024-08-23,307804,4373,14411,3945,606
134,1,2024-11-01,291394,4767,25433,4537,2490
134,1,2024-05-03,117890,9057,46327,4194,2719
134,1,2024-08-17,347239,10004,39841,3725,194
135,1,2024-12-31,166270,1499,27602,4025,1348
135,1,2024-08-24,268428,13608,34014,1850,787
135,1,2024-06-24,186262,14667,899,3993,1816
135,1,2024-05-03,388334,3377,11224,1791,415
135,3,2024-06-17,178896,1449,44682,2612,1807
135,3,2024-12-13,475016,1122,23457,1045,2641
135,3,2024-02-19,275645,15727,40522,4948,2771
135,3,2024-04-26,271335,9023,46620,2300,1083
135,3,2024-01-27,163647,12096,33394,4407,862
136,2,2024-02-09,163744,2143,20252,3964,215
136,2,2024-11-30,482711,3405,49348,1253,934
136,2,2024-11-29,416406,10624,3255,1630,1645
136,4,2024-08-15,60180,10676,41172,3228,2191
136,4,2024-11-05,39636,1277,38223,3592,1849
136,4,2024-11-14,234546,17670,3532,1169,955
136,4,2024-11-26,159124,8799,23436,3497,2103
136,4,2024-06-02,138599,13550,31030,4711,1206
136,4,2024-01-18,480212,7648,27768,3505,1226
137,5,2024-09-02,115124,16388,33193,1711,492
137,5,2024-07-01,305788,16375,24019,3716,2898
137,5,2024-03-25,315817,4876,43450,3602,961
137,5,2024-02-26,267385,12944,36701,1712,2915
137,5,2024-01-24,72172,18561,5844,2720,2295
137,2,2024-12-27,347520,10021,42139,1345,933
137,2,2024-04-27,92276,9883,5959,3084,1532
137,2,2024-02-07,288853,11419,41109,2088,2206
137,2,2024-05-09,306200,14233,25527,201,1916
137,2,2024-04-20,157729,9606,25215,3862,2909
138,3,2024-07-18,93134,4058,22664,4693,1466
138,3,2024-10-06,149101,2747,41128,3994,1101
138,3,2024-11-10,60743,13966,4200,3625,17
138,3,2024-06-24,7382,5344,10881,635,2108
138,3,2024-12-10,49805,13304,37027,4525,299
138,1,2024-02-20,119999,9875,17951,3933,1588
138,1,2024-12-24,466780,1969,46248,4844,1050
138,1,2024-10-16,107137,16003,29504,2362,110
138,1,2024-03-09,310611,4158,35158,3323,1187
138,1,2024-12-10,334430,7959,13221,239,625
139,4,2024-11-20,182889,1018,37722,4798,1579
