collaboration_id,platform_id,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score
56,4,2023-10-14,61559,51742,7541,9320,732,194,672,,,True,43
56,4,2023-10-24,331128,255185,34467,7972,11493,8899,2053,,,True,20
56,4,2023-10-19,416888,294485,15281,48380,17527,7986,4390,,,False,55
56,4,2023-10-28,72261,52454,9545,3745,765,1057,1633,,,True,20
56,4,2023-10-11,148663,87642,14698,3992,3909,3266,1521,,,True,28
57,2,2023-10-16,199881,147773,8566,15241,5395,5731,2308,,,True,63
57,2,2023-10-15,350711,243925,42626,29642,6487,5242,3160,,,True,56
57,2,2023-10-11,470691,365486,23637,91398,7975,9512,1866,,,True,90
57,2,2023-10-23,346851,202582,37312,49917,13496,5212,9372,,,True,84
57,2,2023-10-21,360802,223862,18303,38397,16092,8551,1193,,,True,74
57,2,2023-10-14,167023,112468,20587,15163,2300,431,3528,,,True,58
57,2,2023-10-19,429642,242184,31221,22362,18863,7108,7645,,,True,55
58,4,2023-10-20,409671,311931,56416,63785,11508,8190,10135,,,True,51
58,4,2023-10-14,82809,66366,5413,12122,1260,470,776,,,True,46
58,4,2023-10-10,384978,240461,4584,65693,14629,6263,803,,,False,59
58,4,2023-10-26,148920,95374,6284,23344,1953,1325,508,,,True,47
58,4,2023-10-22,69283,55113,9195,12039,329,1082,2076,,,False,51
58,4,2023-10-16,389863,311529,36913,15146,14447,9351,3638,,,True,38
58,4,2023-10-11,411946,266577,33668,5953,5943,2833,3907,,,True,27
58,6,2023-10-19,146544,101848,20087,16311,1903,219,3500,,,True,37
58,6,2023-10-23,400374,285856,10074,21048,19531,5013,1088,,,True,33
58,6,2023-10-12,57620,42802,3257,9440,2812,217,300,,,True,58
58,6,2023-10-17,44481,26350,4283,4446,1620,775,463,,,True,45
58,6,2023-10-16,163792,126472,20769,2774,5693,3007,5563,,,True,22
58,6,2023-10-18,396357,284870,31083,41603,19030,3106,5139,,,True,47
59,5,2023-10-13,197467,116147,2351,21482,1372,1327,628,,,False,27
59,5,2023-10-23,222893,155703,21768,24445,1750,5873,3363,,,True,28
59,5,2023-10-12,228816,194201,25350,40556,3268,2368,6904,,,True,58
60,4,2023-10-19,272804,199516,20759,13644,4686,6180,6207,,,True,21
60,4,2023-10-26,375408,299884,4270,33447,3141,1105,1256,,,True,29
60,4,2023-10-16,104973,79591,8952,7652,419,1531,797,,,True,29
60,4,2023-10-21,463626,286432,45451,86372,6701,11498,12136,,,True,63
61,3,2023-12-11,294684,209904,30149,7284,2495,6538,,,,True,
61,3,2023-12-16,138355,99490,3837,15113,4509,1674,,,,True,
61,3,2023-12-04,447927,325934,21864,73185,19572,9131,,,,True,
61,3,2023-12-21,88632,48818,3762,4531,4125,1669,,,,True,
61,3,2023-11-30,249780,202917,13804,45018,888,3956,,,,True,
62,4,2023-12-02,294177,196502,34815,42416,5411,7448,,,,True,
62,4,2023-12-01,41499,33821,5308,7947,1964,1044,,,,True,
62,4,2023-12-08,440836,300285,31665,62629,5852,1978,,,,True,
62,4,2023-12-16,342384,224074,4636,27212,8161,6995,,,,True,
62,4,2023-11-25,112582,82758,14937,20818,1166,1334,,,,True,
62,4,2023-11-29,6095,3710,368,286,181,64,,,,True,
63,5,2023-12-08,18078,13453,1804,1548,900,387,,,,True,
63,5,2023-12-21,30503,25663,3820,5307,1416,912,,,,True,
63,5,2023-11-22,257558,155083,29616,34264,7143,1033,,,,True,
63,5,2023-12-11,321846,263359,10121,48237,14056,1550,,,,True,
63,5,2023-11-30,443944,260074,31996,64377,7279,11488,,,,True,
64,4,2023-12-12,174912,140136,22520,12266,6254,4769,,,,True,
64,4,2023-12-11,495585,327025,5939,67525,10606,10092,,,,True,
64,4,2023-12-15,101656,81072,8154,15096,519,1408,,,,True,
64,4,2023-11-22,104667,79192,7043,13680,4423,2961,,,,True,
65,6,2023-12-03,297346,246524,6643,54837,2956,1042,,,,True,
65,6,2023-11-25,329031,276297,38608,52598,3836,3902,,,,True,
65,6,2023-12-02,380229,316719,20186,52992,17943,9913,,,,True,
65,6,2023-12-06,387482,228544,6768,55845,3767,1965,,,,True,
65,6,2023-12-10,118968,95243,5733,5692,5827,1013,,,,True,
65,6,2023-12-14,48950,34116,4455,3734,1588,687,,,,True,
65,6,2023-11-24,436566,262438,62408,52908,3767,7636,,,,True,
65,3,2023-12-03,109261,71309,15907,12543,4087,961,,,,True,
65,3,2023-12-12,110979,69635,8376,1772,737,2229,,,,True,
65,3,2023-12-17,73803,50936,4075,8643,2454,2002,,,,True,
65,3,2023-12-13,55347,40892,7289,636,1198,592,,,,True,
65,3,2023-12-20,53037,32147,3188,2170,1474,1209,,,,True,
65,3,2023-12-01,323782,222416,29346,29996,6659,8155,,,,True,
66,1,2023-09-02,157877,88732,22112,8607,7389,4401,,,,True,
66,1,2023-08-24,223791,175054,32126,19277,536,3547,,,,True,
66,1,2023-08-29,465331,339252,50101,50989,22160,8130,,,,True,
66,1,2023-09-04,348316,226385,50292,67699,5626,8084,,,,True,
66,1,2023-08-26,240997,161178,17950,32567,2607,1443,,,,True,
67,4,2022-07-18,47773,36653,1508,5518,1863,54,,36,2446.50,True,
67,4,2022-08-07,207094,157315,28536,28372,8643,4448,,2245,148160.87,True,
67,4,2022-07-17,400554,332691,26430,28900,5958,8238,,2340,717281.74,True,
67,4,2022-07-24,182358,127011,20726,22142,2163,3400,,1639,323183.97,True,
67,1,2022-07-30,480006,275130,20261,50396,1520,4683,,371,75814.57,True,
67,1,2022-08-04,79535,50543,5102,13206,215,2290,,244,24034.14,True,
67,1,2022-07-23,437878,254813,53802,33188,16158,8766,,2496,1016669.46,True,
68,3,2022-07-29,238889,132219,24255,32808,5183,616,,1170,440143.71,True,
68,3,2022-07-27,423665,335002,30943,34247,10254,4540,,1799,351045.45,True,
68,3,2022-07-23,222832,158102,14191,30794,1864,2401,,1335,404870.05,True,
68,3,2022-08-01,426659,313319,56365,39520,10143,919,,4966,1196410.43,True,
68,4,2022-08-01,402541,320322,34612,17695,7441,607,,1357,441393.69,True,
68,4,2022-07-22,187798,144523,15845,16015,1800,3101,,338,30227.09,True,
68,4,2022-07-19,468540,296308,68434,66021,6072,11686,,5826,2165466.72,True,
68,4,2022-07-24,240843,135400,13420,4160,7432,5296,,1115,76420.88,True,
68,4,2022-07-21,380818,218448,53254,58021,8265,628,,5087,728925.60,True,
68,4,2022-08-08,463407,265895,63824,89613,18484,8135,,6353,2004238.76,True,
68,4,2022-07-20,416639,259618,50768,33791,10071,9608,,2504,947757.74,True,
69,6,2022-07-27,477469,288571,23819,5232,5323,11306,,1647,250161.11,True,
69,6,2022-08-01,414822,349599,22625,21592,782,4319,,356,56304.61,True,
69,6,2022-07-12,434073,298726,29910,53431,11950,6421,,1800,332309.42,True,
69,6,2022-07-30,431794,295051,32243,65239,4888,9168,,2275,324716.32,False,
69,6,2022-07-23,447346,322712,9396,45827,22037,1525,,726,199072.13,True,
69,4,2022-07-25,307175,184311,18193,28257,15295,515,,1775,509586.44,True,
69,4,2022-08-01,123560,81869,10535,10119,5868,566,,480,58284.71,True,
69,4,2022-07-11,152202,91867,4912,24006,5629,1922,,229,87160.80,True,
69,4,2022-07-15,314678,199400,37091,40830,10556,6582,,2484,808248.84,True,
69,4,2022-07-30,279687,186733,36434,29092,6637,6980,,1838,851870.85,True,
70,5,2024-04-30,90819,68568,2158,10919,1951,1192,,,,True,
70,5,2024-06-03,15725,11568,462,2009,785,289,,,,True,
70,5,2024-05-21,496208,276313,47325,20655,15704,10344,,,,True,
70,5,2024-05-29,12411,9592,1659,1666,348,323,,,,True,
70,5,2024-06-10,85109,58498,9466,4720,2054,1844,,,,True,
71,3,2024-05-18,303329,208797,13439,37800,15013,7312,,,,True,
71,3,2024-05-04,262756,195073,32191,44457,11490,7188,,,,True,
71,3,2024-05-01,379060,317933,4155,6118,12951,9910,,,,True,
71,3,2024-05-13,452524,301197,54133,86857,20039,7504,,,,True,
71,4,2024-06-10,154097,122275,19410,22772,455,1939,,,,True,
71,4,2024-06-03,330417,246123,23129,11092,2693,2845,,,,True,
71,4,2024-06-14,395591,311522,43941,31500,13121,2024,,,,True,
71,4,2024-05-01,253516,155411,5982,33460,1173,6864,,,,True,
71,4,2024-05-28,128808,100095,7463,18155,2215,1811,,,,True,
71,4,2024-05-30,144835,105487,16885,5521,2191,1073,,,,True,
71,4,2024-05-03,190671,145699,10092,27839,5494,1875,,,,True,
72,1,2023-02-16,135402,100336,1884,6799,2145,2429,216,,,True,62
72,1,2023-02-13,271461,182354,26218,11503,4850,1498,6899,,,True,53
72,1,2023-02-15,198669,160846,15483,8370,5311,1209,4246,,,True,44
72,1,2023-03-06,34449,22485,1836,1812,504,811,454,,,True,68
72,1,2023-03-18,262009,180208,36099,47737,11046,6688,8872,,,True,95
73,6,2024-01-30,328915,190656,18462,7488,9246,5429,,,,True,
73,6,2024-02-18,458001,262816,55742,43446,12194,3708,,,,True,
73,6,2024-01-09,96279,72874,9735,5446,3349,1369,,,,False,
73,6,2024-02-01,319863,201427,15624,48360,11813,8830,,,,True,
73,3,2024-02-09,119820,74669,13975,12063,696,3183,,,,True,
73,3,2024-01-26,414695,306945,15550,13318,2109,2788,,,,True,
73,3,2024-01-10,113218,82591,5886,1338,2497,3084,,,,True,
73,3,2024-01-20,232571,182153,8668,37931,7234,3309,,,,False,
74,1,2024-02-14,266467,185190,13250,35334,3716,4378,,,,True,
74,1,2024-01-24,355884,255659,18944,33313,17397,10116,,,,True,
74,1,2024-02-07,167856,137307,13652,17490,1638,3869,,,,True,
74,1,2024-02-16,50080,41445,3608,6570,1371,315,,,,True,
74,1,2024-01-18,400454,248097,21227,27240,15439,5880,,,,True,
74,1,2024-01-28,486804,356758,43783,19167,4217,11306,,,,True,
75,6,2024-02-15,271277,229051,27531,43366,10636,2390,,,,True,
75,6,2024-02-18,247954,205875,31445,19947,3968,5473,,,,True,
75,6,2024-01-17,165832,113580,11532,14058,3555,3831,,,,True,
75,6,2024-01-27,214822,140941,26369,41943,8288,336,,,,True,
75,1,2024-02-18,436996,289309,24060,70039,7410,7533,,,,True,
75,1,2024-02-21,113211,83240,8107,7025,526,639,,,,True,
75,1,2024-01-23,494114,378678,37444,96112,1607,9943,,,,True,
75,1,2024-01-25,477018,363462,21455,94218,14176,1297,,,,True,
76,4,2025-01-30,58712,40602,7827,1412,2869,1305,,,,True,
76,4,2025-03-04,458701,272984,23778,22017,2436,3720,,,,True,
76,4,2025-02-11,400420,299597,35210,66184,13930,2031,,,,True,
76,4,2025-02-20,457010,359104,50086,31831,19568,12452,,,,True,
76,4,2025-01-31,464277,285272,25524,24727,8704,3143,,,,True,
76,5,2025-01-27,224544,150195,17534,4294,6038,6169,,,,True,
76,5,2024-12-28,8994,6473,1343,1730,393,94,,,,True,
76,5,2025-01-12,148688,107418,14692,22235,4267,4349,,,,True,
76,5,2025-01-10,279296,166870,22871,47978,8133,4073,,,,True,
76,5,2025-02-16,100580,78007,11807,9241,1465,1416,,,,True,
77,1,2022-10-07,238551,168969,25515,39561,5292,387,,,,True,
77,1,2022-09-04,3831,2823,247,44,64,20,,,,True,
77,1,2022-09-18,306881,230885,17101,29759,10312,7158,,,,True,
77,1,2022-10-08,186436,152499,20524,22298,1911,988,,,,True,
78,4,2022-11-16,495687,398239,59048,55821,23683,5202,,2266,295599.36,True,
78,4,2022-12-03,159322,95431,23697,8645,7340,3727,,295,130173.48,True,
78,4,2022-12-05,65045,52052,4066,6137,2436,1460,,179,41970.12,True,
79,6,2022-11-28,92301,64796,8395,9980,828,653,,794,298153.48,True,
79,6,2022-12-04,166636,112402,6573,4540,4305,2476,,366,173319.48,False,
79,6,2022-11-19,199744,158002,13191,34540,3671,5677,,1125,256940.40,True,
79,6,2022-11-18,158150,97864,17107,21126,6436,4175,,195,94152.35,True,
79,5,2022-11-17,5362,3154,170,761,205,14,,13,5665.99,True,
79,5,2022-11-20,195379,143655,24472,17516,1867,3133,,578,236124.82,True,
79,5,2022-11-23,191900,156153,4857,7839,4870,1895,,321,146475.77,True,
79,5,2022-11-21,168834,94301,2298,2602,4061,3767,,52,11215.05,True,
79,5,2022-12-04,400270,292017,33434,16031,693,10814,,611,302036.81,True,
80,6,2024-12-29,163779,113478,22263,9630,2754,2728,,,,True,
80,6,2024-12-28,350950,268439,26984,53434,15001,2348,,,,True,
80,6,2025-01-01,68556,54271,2054,9272,2565,1494,,,,True,
80,6,2025-01-05,322944,187814,13457,14558,10756,3400,,,,True,
80,6,2024-12-19,350911,255194,28903,69358,4937,9504,,,,True,
80,6,2024-12-15,196987,147417,17947,36950,527,5372,,,,True,
81,1,2024-12-21,75449,55861,9578,4163,1542,101,,,,True,
81,1,2024-12-20,450171,294038,44125,74380,13182,6352,,,,True,
81,1,2024-12-15,326246,205156,23352,49440,10804,5193,,,,True,
82,2,2025-01-02,348233,201609,45225,53983,4833,8244,7083,,,True,38
82,2,2025-01-13,66679,38565,9769,11183,459,1444,796,,,True,50
82,2,2025-02-01,229175,164086,32436,44367,11140,1442,8271,,,True,65
82,2,2025-01-28,440908,332520,52303,21052,16527,7161,12813,,,True,38
82,3,2024-12-07,196831,117631,20717,25712,8481,1488,5855,,,True,40
82,3,2025-01-16,320140,216800,12263,6176,15523,4041,1808,,,True,32
82,3,2025-01-04,469079,325054,25831,68998,7364,1487,5865,,,True,42
82,3,2024-12-15,385044,282597,55561,8183,8127,1990,14201,,,True,16
82,3,2025-01-14,84094,62551,5444,3930,3522,256,1583,,,True,26
82,3,2025-01-03,210970,123848,23956,39962,1780,2923,5223,,,False,52
82,3,2024-12-11,61994,43779,5169,9709,1879,479,824,,,True,41
83,5,2025-01-28,179479,145839,25652,3191,7549,1509,5302,,,True,26
83,5,2024-12-20,459903,350872,60325,47180,7020,7433,4352,,,True,45
83,5,2024-12-05,454053,299114,59803,61902,19069,13137,9294,,,True,61
83,5,2025-01-26,404173,256270,45011,25226,5388,6356,6972,,,True,26
83,5,2025-01-18,44064,24406,4839,4505,1308,326,766,,,True,35
83,5,2025-02-03,409927,327071,32097,51348,11771,7621,8589,,,False,46
83,5,2025-01-16,57017,41457,6904,10905,1665,251,1663,,,True,55
84,1,2024-10-02,453176,320318,64182,74547,14400,10672,,4506,145577.48,True,
84,1,2024-10-01,13158,9725,737,862,278,23,,37,16563.18,True,
84,1,2024-09-08,358594,234238,52462,20530,8195,855,,2688,1332356.47,True,
84,1,2024-09-28,416596,249198,36738,72513,13650,9365,,2858,1128523.45,True,
84,1,2024-10-04,262558,211882,14894,33375,9781,6629,,453,189248.86,True,
84,1,2024-10-05,379004,218734,25336,48566,12254,8694,,714,307640.09,True,
84,1,2024-09-24,177185,140289,23992,27181,8505,1835,,480,143657.51,True,
84,2,2024-09-24,49449,28540,4634,8733,1029,427,,344,94860.52,True,
84,2,2024-10-11,483504,321806,62034,72474,21248,11679,,4045,1965699.02,True,
84,2,2024-10-10,118372,80819,1859,13508,3990,1058,,101,42415.86,True,
84,2,2024-09-17,129134,104926,9252,21202,1049,1240,,895,386295.47,True,
84,2,2024-10-01,230636,155531,20104,27200,4890,5901,,1252,401995.23,True,
84,2,2024-09-10,203453,157480,22165,39991,8212,1758,,960,433944.36,True,
84,2,2024-09-12,168353,119885,3499,23856,2821,4208,,256,102878.05,True,
85,6,2024-10-08,164856,95854,20719,8784,2978,3521,,2028,839829.71,True,
85,6,2024-10-06,141603,102276,2470,18064,3590,1932,,236,24129.53,True,
85,6,2024-10-10,293574,218737,39755,29521,10453,836,,1665,796323.61,True,
85,4,2024-09-07,113328,84830,6048,16145,1805,877,,495,130590.09,True,
85,4,2024-10-07,402262,286363,42392,28056,535,7513,,3140,602904.39,True,
85,4,2024-10-03,37731,27700,3175,5613,1392,309,,203,77999.52,True,
85,4,2024-09-14,95520,53380,13376,14179,1648,356,,619,220639.91,True,
85,4,2024-10-01,422506,284039,45418,15344,7529,1597,,1905,684821.24,True,
86,6,2024-09-11,184630,156139,18208,13763,6986,2989,,215,66855.65,True,
86,6,2024-09-17,31509,23783,736,325,1552,43,,29,4843.19,True,
86,6,2024-09-22,298336,214506,38876,57156,3053,5669,,1024,127815.12,True,
86,6,2024-10-01,457730,345565,14488,37118,4426,6307,,1247,487018.51,True,
86,6,2024-09-18,427459,340128,6090,7423,11687,12303,,576,234695.99,True,
86,6,2024-09-20,153293,89267,16191,18720,1410,596,,443,41872.92,True,
86,5,2024-10-05,351094,251502,20141,27905,4470,8675,,542,116018.71,True,
86,5,2024-10-11,481067,406359,37166,81918,16030,11008,,2348,1002435.39,True,
86,5,2024-09-30,343805,222155,28820,41004,9304,4273,,1705,198542.82,True,
86,5,2024-10-04,235330,183335,12005,30358,4896,2808,,649,166010.90,True,
86,5,2024-09-13,254310,186383,13434,50489,9858,5939,,979,267486.36,False,
87,6,2022-01-24,388083,219028,5400,75166,7707,4346,,,,True,
87,6,2022-01-20,432380,344874,57211,64996,11533,2667,,,,True,
87,6,2022-01-25,367073,206814,14693,35559,3707,2725,,,,True,
87,4,2022-01-30,483938,321550,65837,15535,7371,13176,,,,True,
87,4,2022-01-21,480351,383988,71003,94891,19935,5659,,,,True,
87,4,2022-01-15,23965,14301,2248,3070,327,664,,,,True,
87,4,2022-02-01,372834,301668,36413,18241,16425,8337,,,,True,
88,4,2022-01-28,146297,117445,5344,23122,1962,190,,,,True,
88,4,2022-02-01,22414,17007,1633,3047,267,436,,,,True,
88,4,2022-01-27,473521,372830,9143,53043,4356,10636,,,,True,
88,5,2022-01-24,57381,44659,3746,10228,625,201,,,,True,
88,5,2022-02-01,105770,62206,15799,10482,672,807,,,,True,
88,5,2022-01-31,97219,55908,10412,2217,2173,1142,,,,True,
88,5,2022-01-28,232247,169331,3657,43520,8958,1504,,,,True,
88,5,2022-01-30,167182,94144,2004,6522,7208,1383,,,,True,
88,5,2022-01-19,242739,148118,24317,20474,2063,2296,,,,True,
89,4,2022-01-21,457331,311972,58574,56853,6906,2593,,,,True,
89,4,2022-01-25,166989,94685,17678,14675,4538,3162,,,,True,
89,4,2022-01-29,489556,316496,7529,88750,16905,573,,,,False,
89,4,2022-01-15,31127,24718,3661,1018,373,598,,,,True,
89,5,2022-01-15,148594,112289,9531,27184,1879,2262,,,,True,
89,5,2022-01-30,334312,229503,46375,13070,9122,3825,,,,True,
89,5,2022-01-27,334520,257344,48447,28034,4550,1889,,,,True,
90,2,2023-05-21,447027,276305,29643,75827,8177,12657,,,,True,
90,2,2023-05-01,219508,151059,16095,41915,5205,2369,,,,True,
90,2,2023-04-18,70290,53911,2729,3600,728,466,,,,True,
90,2,2023-06-10,346176,271830,21074,33939,14975,8297,,,,True,
90,2,2023-06-04,161403,99110,4807,4945,5319,1567,,,,True,
90,2,2023-06-21,406601,329766,27525,19471,7134,10900,,,,True,
90,4,2023-06-07,350196,210713,51726,48789,13550,6862,,,,True,
90,4,2023-05-06,420369,256148,28408,41629,18300,2011,,,,True,
90,4,2023-06-08,166287,121906,19434,18426,5283,336,,,,True,
90,4,2023-04-16,34766,20015,389,6043,124,894,,,,True,
90,4,2023-05-09,473304,310964,54004,90879,7606,1379,,,,True,
90,4,2023-06-01,165912,120291,20897,16635,5885,1559,,,,True,
90,4,2023-06-24,295090,176447,39329,12104,2007,8084,,,,True,
91,1,2023-06-22,51392,39916,1489,4233,1006,305,,,,False,
91,1,2023-06-12,361273,305756,21941,33879,10485,5047,,,,False,
91,1,2023-05-18,258327,215439,23081,46050,12762,6899,,,,True,
91,1,2023-05-14,71249,52525,7469,13123,458,2003,,,,True,
91,1,2023-04-27,103853,87077,5701,15076,4931,354,,,,True,
91,1,2023-05-01,419572,293039,40723,51255,20807,4863,,,,True,
91,1,2023-06-08,269681,170997,22345,49628,6739,7353,,,,True,
92,4,2023-11-29,227490,148154,10964,45286,7547,4577,,,,True,
92,4,2023-11-04,16948,9985,2490,2179,627,26,,,,True,
92,4,2023-11-01,474736,328059,30561,67462,6762,5639,,,,True,
92,4,2023-11-13,269241,217031,32248,23522,4782,7631,,,,True,
92,6,2023-10-28,422800,317043,23087,45100,2774,10363,,,,True,
92,6,2023-11-16,56624,35270,1970,1265,1643,445,,,,True,
92,6,2023-11-03,40037,22136,475,6539,1747,756,,,,True,
92,6,2023-11-02,328770,276065,47893,42704,5659,6668,,,,True,
92,6,2023-10-21,29947,22796,1135,4544,149,109,,,,True,
92,6,2023-11-13,2513,1708,266,125,90,30,,,,True,
92,6,2023-11-27,101498,70319,3818,20066,3112,649,,,,True,
93,6,2023-10-19,104162,65515,13847,12429,1070,478,,,,True,
93,6,2023-11-13,99170,60108,5454,19682,888,1926,,,,True,
93,6,2023-10-27,315887,212808,31488,16258,4200,3474,,,,True,
93,6,2023-11-17,4161,3105,605,240,157,11,,,,True,
93,6,2023-10-16,180972,148543,3340,27792,3994,3718,,,,True,
93,6,2023-10-21,234296,129706,26756,6270,6986,6460,,,,True,
93,6,2023-11-29,357582,261625,51599,42247,13098,3666,,,,True,
94,1,2023-11-08,391078,237417,36062,7083,7153,5664,,,,True,
94,1,2023-11-16,484651,382329,68980,41978,21114,7011,,,,True,
94,1,2023-11-04,387350,300260,26627,5675,3033,3945,,,,True,
94,1,2023-11-30,331951,197449,20315,30716,13627,9047,,,,True,
94,1,2023-11-05,496498,300467,11557,41877,4143,5353,,,,False,
94,1,2023-11-19,206142,123168,26008,35502,3010,1341,,,,True,
95,6,2023-11-12,185767,155752,3597,13268,4524,1744,,,,True,
95,6,2023-12-01,495080,345699,19950,51090,23707,9561,,,,True,
95,6,2023-10-26,163350,123364,11444,5415,1199,1498,,,,True,
95,6,2023-11-16,423665,320525,11836,49743,10253,641,,,,True,
95,6,2023-11-27,129532,79381,7210,7040,5663,1303,,,,True,
95,6,2023-10-19,250159,196635,21938,29936,4308,1660,,,,True,
96,1,2025-01-05,295830,204396,3761,31678,1681,6731,,,,True,
96,1,2024-11-22,43128,30567,3224,7809,2044,953,,,,True,
96,1,2024-11-23,204750,160366,24729,12792,1640,5238,,,,True,
96,1,2024-11-24,129781,80074,1353,10080,4076,2244,,,,True,
96,1,2024-12-25,168290,117030,9084,29923,1818,4124,,,,True,
97,6,2024-11-08,130642,102843,9042,21625,200,1119,,,,True,
97,6,2024-11-30,13755,7684,1377,1238,262,323,,,,True,
97,6,2024-10-31,234691,173147,20591,28827,8956,968,,,,True,
97,6,2024-11-17,145176,88460,13779,9306,4317,1504,,,,False,
97,6,2024-12-30,27985,22676,2444,2240,460,612,,,,True,
97,6,2024-12-27,330219,224640,18275,14470,10250,7613,,,,True,
97,6,2024-11-29,170376,122617,15264,30296,636,3714,,,,True,
97,1,2024-11-01,54110,38246,7662,2957,2055,1579,,,,True,
97,1,2024-11-10,216843,141614,4280,18671,877,2835,,,,True,
97,1,2024-11-12,364663,217519,45655,60070,8378,1583,,,,True,
98,4,2024-11-22,28016,20812,3015,2828,85,644,,,,True,
98,4,2024-11-23,456883,270155,25002,38209,14657,5701,,,,True,
98,4,2024-10-31,152354,106292,15806,21703,4258,329,,,,True,
98,4,2025-01-03,109990,68067,8667,8401,544,2922,,,,True,
98,4,2024-10-27,435153,260767,17314,48686,19949,9827,,,,True,
99,2,2024-12-10,103141,66847,4790,3366,1545,189,,,,True,
99,2,2024-12-28,342025,257050,40291,16715,2230,4185,,,,True,
99,2,2024-12-12,489704,397772,18618,57951,18420,12318,,,,True,
99,2,2024-11-13,465361,338772,24418,45660,15237,3566,,,,True,
99,2,2024-11-18,442769,277040,36109,30498,5138,2765,,,,True,
99,2,2024-11-25,262430,218876,16900,18946,12918,4842,,,,True,
99,2,2024-12-05,258283,179262,24160,41596,8700,7282,,,,True,
99,3,2024-10-24,449901,248958,21771,4499,10261,9957,,,,True,
